age,gender,profiles,cases,score
24,Male,1,0,
33,Female,1,0,
19,Male,1,0,
25,Male,1,0,
,Male,1,0,
24,Female,1,0,
20,Male,1,1,
,Female,3,0,
24,Male,1,0,
,Male,1,0,
,Male,1,0,
,Male,1,0,
25,Male,1,0,
21,Male,1,0,
,Male,2,0,
,Female,1,0,
24,Male,1,0,
35,Male,1,0,
26,Female,1,1,
30,Male,1,0,
,Female,1,0,
,Male,1,0,
20,Male,1,0,
28,Male,1,0,
,Female,1,0,
21,Male,3,0,
,Male,1,0,
16,Male,1,0,
18,Female,1,0,
18,Male,1,0,
17,Male,2,1,5
21,Female,1,1,
30,Female,1,0,
20,Male,1,1,
19,Male,1,1,5
32,Male,2,0,
24,Female,1,1,
23,Female,1,0,
,Male,2,0,
24,Male,2,1,
,Male,2,0,
23,Male,1,1,
20,Male,1,0,
32,Male,1,1,
23,Male,1,0,
22,Male,1,1,
,Male,2,0,
35,Male,3,1,
37,Male,1,1,5
29,Male,1,1,
21,Male,1,0,
28,Male,2,4,5
22,Male,1,0,
17,Male,1,0,
23,Male,1,1,
17,Male,1,0,
23,Male,1,0,
20,Male,1,0,
,Female,1,0,
28,Male,1,1,5
26,Female,1,0,
,Male,3,0,
23,Male,1,1,
,Male,2,0,
,Male,1,0,
,Male,2,0,
24,Male,1,1,
29,Male,1,0,
,Male,1,0,
,Female,1,0,
,Female,2,0,
26,Male,1,4,5
,Male,3,0,
17,Female,1,0,
22,Male,1,0,
,Female,2,1,
,Male,4,1,
,Male,1,0,
21,Female,1,0,
20,Male,2,0,
23,Male,1,0,
23,Female,1,0,
15,Female,1,1,
18,Male,1,0,
24,Male,2,0,
20,Male,1,0,
66,Male,2,1,
24,Male,1,0,
,Male,1,0,
23,Male,1,1,
25,Male,3,4,
26,Male,1,0,
23,Male,1,0,
25,Male,1,1,
,Male,3,0,
,Male,2,0,
,Others,1,0,
28,Male,1,1,
19,Male,1,0,
24,Female,2,0,
,Male,2,1,
21,Male,1,1,5
29,Male,2,3,
,Male,2,1,
,Male,2,0,
24,Male,2,0,
28,Male,1,1,
38,Male,1,1,5
28,Male,1,0,
21,Male,1,1,5
27,Male,1,1,
23,Female,1,0,
31,Male,3,1,4
25,Male,1,0,
17,Male,1,0,
,Male,2,1,
,Male,1,0,
,Male,2,1,
,Male,2,0,
,Male,2,0,
,Male,1,0,
,Male,1,0,
28,Male,1,1,
27,Male,1,0,
20,Female,1,0,
20,Female,1,1,5
44,Male,1,1,
21,Male,1,1,5
29,Male,3,1,
31,Male,1,0,
,Female,1,0,
23,Male,1,1,
,Male,1,0,
20,Male,1,0,
18,Male,1,0,
34,Female,1,0,
,Male,2,0,
,Male,2,0,
27,Female,1,0,
27,Male,1,1,4
38,Male,1,1,
19,Female,1,0,
22,Male,1,1,
22,Male,1,0,
24,Female,1,1,5
20,Female,1,0,
24,Male,1,0,
40,Male,1,1,
28,Male,1,0,
26,Male,1,0,
42,Male,1,0,
23,Female,1,0,
25,Male,1,1,
23,Female,1,0,
28,Female,1,0,
30,Female,1,1,
18,Male,1,0,
20,Female,1,0,
,Male,2,0,
,Male,2,1,
29,Male,1,0,
30,Male,1,1,5
29,Female,1,0,
23,Female,1,1,
19,Male,1,0,
26,Male,1,1,4
,Male,1,0,
43,Male,4,3,5
24,Male,1,0,
25,Male,1,1,
,Male,1,0,
28,Male,1,0,
27,Male,1,0,
50,Female,1,0,
18,Female,1,0,
29,Male,2,0,
14,Male,1,0,
51,Male,1,0,
21,Male,1,1,
53,Male,1,0,
20,Male,1,1,
,Female,1,0,
22,Male,1,0,
,Male,2,0,
26,Male,1,1,
28,Male,1,1,4
29,Female,1,0,
,Female,2,1,
,Male,1,0,
,Male,1,0,
23,Male,1,2,
,Male,1,0,
,Male,2,0,
31,Male,1,0,
,Male,3,1,5
29,Female,1,0,
,Female,2,0,
19,Male,1,0,
24,Male,1,1,
25,Male,1,0,
29,Male,1,1,5
24,Male,1,2,4
24,Female,1,1,
25,Male,1,1,5
21,Male,1,0,
31,Male,1,0,
,Male,1,0,
,Male,1,0,
19,Male,1,0,
25,Male,1,1,5
23,Male,1,1,
,Male,2,0,
29,Male,2,0,
25,Male,1,2,4
26,Male,2,3,5
,Male,1,0,
21,Male,1,0,
28,Male,1,3,
22,Male,1,1,
30,Male,1,0,
25,Male,1,1,
23,Female,3,1,
,Male,2,0,
23,Male,1,1,5
26,Male,1,2,
42,Male,1,0,
,Male,2,0,
29,Male,1,1,
23,Male,1,0,
36,Male,2,1,
26,Male,2,1,5
,Male,1,0,
19,Male,1,0,
15,Male,1,0,
,Male,2,0,
39,Male,1,0,
19,Male,1,0,
23,Female,1,0,
18,Male,1,0,
22,Male,1,1,5
21,Female,1,0,
22,Male,1,1,
36,Female,1,1,5
26,Male,1,0,
25,Female,1,1,5
,Female,1,0,
19,Male,1,0,
20,Male,3,1,
,Male,2,0,
20,Male,1,0,
,Male,1,0,
32,Male,1,1,
25,Male,1,0,
16,Male,1,0,
32,Male,1,0,
,Male,2,0,
,Male,1,0,
,Male,1,0,
35,Female,1,0,
29,Male,1,1,
20,Female,1,0,
20,Male,1,1,5
26,Male,1,2,
19,Female,2,1,
,Male,1,0,
,Male,1,0,
25,Male,2,0,
23,Male,1,0,
18,Male,1,1,
19,Female,1,0,
,Male,1,0,
20,Male,1,0,
16,Male,1,0,
43,Male,2,0,
,Male,1,0,
30,Male,1,1,
,Male,2,0,
22,Male,2,0,
29,Male,1,0,
29,Female,1,1,5
18,Female,1,1,
24,Male,1,0,
,Female,3,0,
26,Male,1,0,
19,Male,1,0,
29,Male,1,0,
,Male,2,1,
19,Male,1,0,
40,Male,3,1,5
19,Male,1,0,
24,Female,1,1,1
31,Male,1,1,
,Male,3,0,
20,Female,1,1,5
26,Male,1,0,
18,Male,1,1,3
26,Male,1,0,
21,Male,1,0,
,Male,1,0,
19,Male,1,1,
,Male,2,1,
24,Male,2,0,
26,Male,1,0,
22,Male,2,0,
35,Male,2,1,
23,Female,1,0,
23,Male,1,1,5
19,Male,1,1,5
25,Male,1,1,
,Female,2,0,
24,Female,1,1,5
,Male,2,0,
23,Male,1,0,
17,Male,1,0,
21,Female,1,1,
17,Male,1,0,
,Male,2,1,
18,Male,1,1,5
22,Male,2,1,5
22,Female,1,0,
24,Male,1,0,
22,Male,1,0,
24,Male,1,2,
,Male,1,0,
24,Female,1,0,
30,Male,1,0,
19,Male,1,1,5
,Male,3,0,
28,Male,3,1,5
17,Male,1,0,
,Male,2,0,
,Others,1,0,
24,Female,1,1,5
25,Male,1,0,
18,Male,2,1,
,Male,2,0,
30,Female,1,0,
25,Female,1,0,
33,Male,1,0,
24,Male,1,1,4
27,Male,1,1,
19,Male,1,0,
,Female,2,1,5
,Male,3,2,
26,Female,1,2,3
,Female,2,0,
31,Male,1,0,
,Male,2,0,
24,Male,1,0,
16,Male,1,0,
20,Male,1,1,
,Male,1,0,
35,Female,1,1,5
22,Male,1,0,
,Male,2,0,
40,Male,1,1,
60,Female,1,1,
28,Male,1,1,4
,Male,1,0,
17,Male,1,0,
31,Female,1,1,
,Male,1,0,
25,Male,1,1,
21,Female,1,1,
23,Male,1,1,
67,Female,2,3,
23,Male,1,3,5
19,Male,1,0,
,Male,1,0,
,Male,1,0,
20,Male,1,0,
24,Male,1,0,
24,Male,1,0,
30,Female,1,1,
24,Male,1,0,
20,Male,2,0,
,Male,2,0,
21,Male,1,0,
31,Male,1,0,
25,Male,1,1,5
,Female,1,0,
48,Male,1,1,
24,Male,1,0,
25,Female,1,0,
32,Male,1,3,5
37,Male,1,1,
,Others,1,0,
27,Male,1,1,
,Female,2,0,
,Female,3,0,
,Male,2,1,
,Female,2,0,
19,Female,1,0,
28,Male,1,1,
18,Male,1,0,
65,Male,1,0,
22,Male,1,1,
46,Female,1,0,
37,Male,2,1,5
,Male,2,0,
25,Female,1,0,
24,Male,1,1,
,Male,1,0,
35,Female,1,0,
22,Male,1,1,
19,Female,2,1,5
24,Male,1,0,
25,Male,1,3,
17,Male,1,1,
500,Male,1,0,
,Male,1,0,
22,Male,1,1,
,Male,2,0,
28,Female,1,1,
29,Male,2,1,5
69,Male,1,0,
32,Female,1,0,
16,Male,1,0,
32,Male,1,0,
21,Male,2,1,
21,Female,1,0,
,Male,1,0,
27,Male,4,5,5
15,Male,1,0,
24,Male,1,0,
22,Male,1,0,
23,Male,1,0,
22,Male,1,1,
33,Male,1,1,5
40,Male,1,1,
,Male,1,0,
20,Male,1,1,
22,Male,1,1,
23,Female,1,1,5
,Female,1,0,
26,Female,1,0,
23,Male,3,1,
16,Female,1,0,
,Male,1,0,
25,Female,1,0,
20,Male,2,0,
24,Male,1,1,
25,Male,1,0,
27,Female,1,1,5
26,Male,1,0,
21,Male,1,1,4
25,Male,1,0,
,Male,3,0,
20,Male,1,0,
,Female,1,0,
,Male,1,0,
18,Male,1,1,
40,Male,1,0,
23,Male,1,0,
28,Female,1,1,2
21,Female,1,1,
20,Male,1,0,
21,Female,3,0,
27,Male,1,1,
23,Male,1,1,
20,Female,1,1,5
23,Male,1,0,
23,Male,1,1,
18,Male,1,0,
19,Female,1,0,
29,Male,1,2,4
18,Male,1,1,
,Female,1,0,
23,Male,1,0,
20,Male,1,0,
,Male,1,0,
27,Male,1,0,
23,Female,1,1,3
23,Female,1,1,5
,Female,2,0,
20,Male,1,0,
,Male,2,0,
,Male,1,0,
27,Male,1,1,
,Male,2,0,
,Male,1,0,
28,Female,1,1,
22,Male,1,0,
23,Male,1,1,3
,Male,2,1,
30,Female,1,1,5
,Male,1,0,
24,Male,1,0,
19,Male,1,0,
52,Female,1,1,
26,Male,1,1,
29,Male,1,1,
25,Male,1,1,
,Female,3,1,5
19,Male,1,1,
36,Female,2,1,
,Male,1,0,
27,Female,1,1,
25,Male,1,1,
34,Female,1,1,
27,Male,1,1,
23,Female,1,0,
30,Male,2,3,
24,Male,1,1,
21,Female,1,0,
22,Male,1,1,5
,Male,2,0,
24,Female,1,1,
20,Male,1,1,
19,Female,1,1,
24,Male,1,0,
24,Male,1,1,5
28,Male,1,1,
24,Female,1,1,
24,Male,1,0,
19,Female,1,0,
24,Male,1,1,5
20,Male,1,0,
18,Male,2,1,
32,Male,1,1,
28,Male,1,2,
,Male,2,0,
16,Male,2,1,
,Male,1,0,
,Female,1,0,
,Female,2,0,
23,Male,1,1,
28,Male,1,0,
,Others,1,0,
23,Male,1,1,
,Male,2,0,
24,Male,1,0,
19,Male,1,1,
,Male,2,0,
,Male,2,0,
20,Female,1,0,
,Male,1,0,
,Male,1,0,
26,Male,1,1,
44,Male,1,1,5
17,Male,1,0,
20,Male,1,0,
30,Male,1,2,
23,Male,1,0,
,Male,3,2,
,Male,1,0,
29,Female,1,0,
,Female,2,0,
24,Female,1,0,
,Male,1,0,
,Male,1,0,
29,Male,1,0,
34,Male,1,0,
48,Female,1,0,
18,Male,1,0,
,Male,2,0,
20,Male,1,0,
,Male,2,1,
,Female,2,0,
37,Male,1,1,
,Male,1,0,
18,Male,1,0,
34,Male,1,0,
27,Male,1,1,4
16,Female,1,1,5
24,Male,1,1,
33,Male,1,2,
,Male,1,0,
,Male,1,0,
897,Male,1,0,
25,Male,1,1,5
24,Male,1,0,
,Female,1,0,
,Male,2,0,
,Male,1,0,
34,Male,1,0,
24,Male,1,0,
,Others,2,0,
27,Female,2,1,
,Female,1,0,
,Male,2,0,
26,Female,1,0,
,Male,2,0,
,Male,2,1,4
34,Female,1,0,
,Female,2,1,
29,Male,1,3,5
20,Male,1,0,
,Male,1,0,
,Male,1,0,
15,Male,2,0,
,Female,2,0,
20,Male,1,0,
23,Male,1,0,
,Male,1,0,
27,Male,1,0,
,Male,1,0,
17,Male,1,0,
,Male,1,0,
24,Female,1,1,
23,Male,1,1,
,Female,1,0,
23,Female,1,1,
24,Male,1,0,
26,Male,1,0,
42,Female,1,3,5
13,Male,1,0,
20,Male,1,0,
20,Male,1,0,
,Male,1,0,
,Female,1,0,
24,Male,1,0,
,Male,1,0,
21,Male,1,0,
,Male,1,0,
18,Others,1,0,
25,Male,1,1,5
25,Male,1,0,
31,Male,1,1,
,Male,1,0,
19,Male,1,1,
,Female,2,1,
19,Male,1,1,
26,Female,1,2,
18,Male,2,0,
,Male,2,0,
19,Male,1,0,
24,Female,1,1,
22,Male,1,1,
,Male,1,0,
,Male,1,0,
591,Female,1,0,
,Male,3,0,
25,Male,1,2,
28,Female,1,0,
,Male,1,0,
20,Female,1,0,
,Male,2,0,
40,Female,1,0,
25,Male,1,1,
26,Male,1,1,
23,Female,1,0,
48,Female,1,0,
35,Female,1,1,
,Male,3,0,
19,Male,1,1,
23,Male,1,1,3
24,Female,1,0,
28,Male,1,0,
17,Male,1,0,
,Male,2,0,
23,Male,1,0,
19,Male,1,1,
19,Male,2,0,
20,Male,1,1,
24,Male,2,0,
,Male,1,0,
,Male,1,0,
33,Male,3,1,
21,Female,1,1,
40,Male,1,0,
29,Female,2,1,
29,Female,1,1,
21,Male,1,0,
,Male,2,0,
,Male,1,0,
40,Male,2,0,
22,Male,1,1,
17,Male,1,0,
,Female,2,0,
,Male,1,0,
,Male,1,0,
,Male,1,0,
,Female,5,2,5
,Male,1,0,
28,Male,1,0,
25,Male,1,0,
23,Male,2,1,5
19,Female,1,0,
32,Male,1,2,
,Female,2,0,
,Male,1,0,
22,Male,1,1,
18,Male,1,1,
24,Female,1,1,
34,Female,1,1,
23,Female,1,1,
26,Male,1,0,
27,Male,1,0,
25,Female,1,1,
,Female,2,0,
,Male,1,0,
17,Male,1,0,
22,Male,1,1,
23,Male,2,1,
24,Female,1,1,5
28,Male,2,1,5
35,Male,1,1,4
,Male,1,0,
26,Female,1,1,
38,Male,1,1,
,Female,3,0,
24,Male,1,0,
,Male,1,0,
20,Male,1,1,5
,Male,5,0,
,Male,1,0,
24,Male,1,1,
23,Female,1,1,
24,Male,1,1,
17,Female,1,0,
,Male,3,0,
20,Male,1,1,
38,Male,4,0,
22,Female,1,0,
,Male,1,0,
,Female,2,0,
22,Female,1,0,
14,Male,2,0,
,Female,2,1,
24,Female,1,0,
18,Male,1,0,
18,Male,1,0,
28,Male,1,0,
,Male,2,1,
23,Male,1,1,5
23,Female,2,0,
23,Female,2,0,
21,Male,1,0,
22,Male,1,2,5
,Male,3,1,4
68,Female,2,0,
,Male,2,1,4
22,Male,1,1,
23,Male,2,0,
42,Male,1,0,
19,Male,1,0,
,Male,2,1,
24,Male,1,0,
21,Male,1,0,
18,Male,1,1,
17,Male,2,1,
72,Female,1,2,
21,Male,2,2,5
,Male,2,0,
,Male,2,0,
21,Male,1,1,5
25,Male,1,0,
23,Female,1,1,
30,Female,1,0,
,Male,2,0,
25,Male,2,0,
18,Male,1,1,5
,Male,1,0,
,Male,2,0,
30,Male,2,1,2
17,Male,2,0,
,Female,2,0,
20,Male,1,0,
25,Male,1,1,
25,Female,1,0,
18,Male,2,0,
25,Male,1,0,
,Male,1,0,
22,Female,1,1,
19,Male,1,0,
16,Male,1,0,
31,Male,1,0,
780,Male,1,0,
26,Male,1,0,
,Female,1,0,
23,Female,1,0,
19,Male,1,1,
25,Female,2,0,
28,Male,2,1,
22,Female,1,0,
22,Female,3,2,
19,Female,1,2,
31,Male,1,1,
25,Male,2,1,
28,Male,1,0,
18,Male,1,0,
61,Male,2,0,
25,Male,1,0,
,Male,1,0,
23,Male,1,0,
24,Male,2,0,
21,Male,1,0,
28,Male,2,2,
23,Male,1,1,
18,Male,5,0,
,Female,2,0,
,Male,1,0,
23,Female,1,1,5
24,Male,1,1,
31,Female,1,1,
24,Male,1,1,4
30,Male,3,1,5
,Male,2,0,
31,Male,1,0,
28,Male,1,0,
22,Female,1,2,5
,Male,2,0,
20,Male,1,1,
,Male,2,0,
30,Male,1,0,
,Male,1,0,
46,Male,1,0,
21,Male,1,0,
34,Female,1,1,
32,Male,2,0,
23,Male,3,3,5
20,Male,2,1,
12,Female,1,0,
36,Male,1,1,5
,Male,1,0,
26,Male,1,0,
22,Male,1,0,
19,Male,1,0,
27,Male,1,1,4
20,Male,1,1,
22,Male,1,2,3
22,Male,1,1,
19,Male,1,1,
43,Male,1,1,5
24,Male,1,2,
,Male,2,0,
30,Male,1,0,
22,Male,1,1,
23,Male,1,0,
20,Male,1,1,
34,Male,1,0,
24,Male,1,1,5
,Male,2,0,
27,Female,1,1,5
27,Female,1,0,
18,Female,2,1,
20,Male,1,1,
23,Male,2,1,3
21,Male,1,1,5
32,Male,1,1,
32,Female,1,0,
21,Male,1,0,
34,Female,1,1,
,Male,1,0,
,Male,2,1,
26,Male,1,0,
30,Male,1,1,
22,Male,2,2,
20,Male,1,0,
20,Male,1,1,5
30,Female,1,1,
25,Male,1,1,4
,Female,2,0,
,Female,3,0,
24,Female,2,1,
18,Male,1,0,
29,Male,1,1,
19,Male,1,1,
25,Male,1,0,
26,Female,2,0,
23,Male,1,1,5
23,Female,1,1,
32,Female,1,0,
,Male,1,0,
,Male,2,0,
18,Male,2,1,5
24,Male,1,0,
22,Female,1,0,
22,Male,1,1,
25,Female,1,1,5
,Male,1,0,
28,Male,1,1,5
28,Female,1,1,4
,Male,1,0,
,Male,1,0,
,Male,3,1,
,Male,2,0,
29,Male,1,0,
32,Female,1,0,
22,Male,1,0,
,Female,1,0,
20,Male,1,0,
,Male,1,0,
,Female,2,1,
35,Male,1,0,
20,Male,1,1,
23,Male,1,1,
25,Male,1,2,
20,Male,1,0,
25,Female,1,1,4
11,Female,1,0,
,Male,4,1,
27,Male,1,1,
21,Male,1,0,
24,Male,1,1,4
21,Male,1,0,
23,Female,1,1,
,Male,1,0,
,Male,2,0,
27,Male,1,1,
,Male,1,0,
21,Male,1,0,
21,Male,1,1,
22,Female,1,0,
20,Male,1,0,
22,Male,1,0,
21,Male,1,0,
23,Male,1,0,
23,Female,1,0,
,Male,2,0,
29,Male,1,0,
35,Female,1,0,
26,Male,1,0,
37,Male,2,0,
,Male,1,0,
23,Male,1,0,
20,Female,1,1,
22,Female,1,0,
31,Female,1,1,
20,Male,1,1,5
41,Female,1,0,
18,Male,1,0,
,Male,1,0,
,Female,1,0,
,Male,1,0,
,Female,1,0,
28,Male,1,0,
20,Female,1,1,
30,Male,1,0,
,Female,1,0,
,Male,1,0,
52,Male,1,0,
,Male,1,0,
24,Male,1,1,
21,Male,1,0,
,Male,1,0,
23,Male,1,0,
,Male,1,0,
,Male,2,0,
,Male,1,0,
19,Male,1,0,
,Male,1,0,
24,Female,1,0,
17,Male,1,0,
47,Male,1,0,
19,Male,1,0,
26,Female,1,0,
24,Male,1,0,
,Male,1,0,
,Female,1,0,
,Male,1,0,
18,Female,1,0,
23,Male,1,0,
19,Female,1,0,
,Male,1,0,
,Male,1,0,
29,Female,1,0,
16,Male,1,0,
28,Male,1,0,
,Male,1,0,
,Male,1,0,
28,Male,1,1,5
22,Male,1,0,
,Male,1,0,
32,Male,1,0,
19,Male,1,1,5
,Male,1,0,
22,Female,2,1,
,Male,2,0,
28,Male,1,0,
21,Male,1,1,
24,Male,1,0,
19,Male,1,1,
19,Male,2,0,
,Female,1,0,
,Male,1,0,
27,Male,1,0,
22,Male,1,0,
,Female,2,0,
24,Female,1,1,5
,Male,4,1,5
24,Female,1,1,5
25,Male,1,1,5
,Female,1,0,
,Female,1,0,
26,Male,1,0,
,Female,2,0,
,Male,1,0,
19,Male,1,1,
,Female,1,0,
23,Male,1,1,5
,Male,1,0,
,Male,3,0,
,Male,2,0,
,Male,1,0,
,Male,2,1,4
,Male,1,0,
,Male,3,1,
27,Male,6,0,
25,Female,1,1,
25,Male,1,0,
,Female,1,0,
24,Male,2,0,
18,Male,1,0,
16,Male,1,0,
24,Female,1,0,
26,Male,1,0,
,Male,1,0,
23,Male,1,0,
25,Male,1,1,
35,Male,1,1,5
25,Female,1,1,5
,Male,1,0,
58,Male,1,0,
37,Female,3,0,
,Male,2,0,
,Male,1,0,
34,Male,1,1,4
,Female,2,0,
72,Female,1,1,
,Male,3,0,
25,Male,1,4,5
32,Male,1,1,4
,Male,1,0,
,Female,2,0,
,Male,1,0,
,Male,1,0,
26,Female,1,0,
28,Male,1,0,
25,Male,1,4,
,Male,2,0,
35,Male,1,1,5
27,Female,1,2,5
22,Male,1,0,
18,Male,1,0,
29,Female,1,0,
34,Male,1,0,
,Male,1,0,
80,Male,1,0,
22,Female,1,0,
,Male,1,0,
,Male,1,0,
19,Male,1,0,
33,Male,1,1,
27,Male,1,1,5
21,Male,1,1,
,Male,1,0,
30,Male,1,0,
20,Male,1,0,
,Male,1,0,
19,Male,1,1,
49,Male,2,1,
,Male,1,0,
21,Male,1,0,
36,Male,1,1,
35,Female,1,0,
,Male,1,0,
17,Male,3,0,
24,Male,1,0,
21,Female,1,0,
26,Female,1,1,
32,Male,1,2,5
,Male,2,0,
21,Female,1,1,5
25,Male,1,1,
37,Male,1,1,
20,Male,1,0,
27,Male,1,1,
19,Male,1,0,
26,Female,3,0,
23,Male,2,0,
32,Female,1,0,
,Male,1,0,
23,Male,1,0,
20,Male,1,0,
31,Male,1,1,
28,Male,1,0,
27,Male,1,0,
15,Female,1,0,
24,Male,1,0,
18,Male,1,0,
,Male,1,0,
,Male,1,0,
25,Female,1,0,
21,Male,1,0,
,Male,1,0,
24,Female,1,1,5
29,Female,1,1,5
,Male,1,0,
22,Female,1,1,3
27,Male,1,0,
34,Male,4,3,5
29,Male,1,1,
20,Female,1,1,
,Male,2,0,
26,Female,2,1,
25,Male,1,1,
17,Male,1,0,
,Male,2,0,
,Male,1,0,
23,Male,1,0,
,Female,2,1,2
,Female,1,0,
22,Female,1,0,
24,Male,1,0,
18,Male,1,0,
35,Male,1,1,5
30,Male,1,2,5
23,Male,1,0,
,Male,1,0,
18,Female,1,1,
20,Male,1,0,
21,Female,1,0,
,Male,1,0,
38,Male,1,1,5
25,Male,1,0,
33,Male,1,1,5
,Female,2,0,
,Male,2,0,
20,Male,1,0,
15,Male,1,0,
,Female,2,0,
,Male,2,0,
23,Male,1,0,
18,Male,1,0,
24,Female,2,0,
30,Male,1,0,
123,Male,1,0,
28,Female,1,0,
,Male,2,1,5
,Male,1,0,
23,Male,1,1,
27,Male,1,0,
,Male,1,0,
33,Male,1,1,
30,Male,1,0,
,Male,1,0,
,Male,1,0,
23,Male,1,1,
,Male,1,0,
,Female,2,0,
20,Male,1,0,
,Male,1,0,
,Female,2,0,
23,Male,1,0,
30,Male,2,1,
24,Male,1,1,
,Male,2,0,
20,Male,2,1,4
,Male,2,0,
21,Male,2,0,
52,Male,1,0,
27,Male,1,0,
,Male,2,0,
47,Male,1,0,
28,Male,1,1,
,Male,2,0,
22,Female,1,1,
36,Female,1,0,
,Female,2,0,
21,Male,1,1,
,Male,1,0,
23,Male,1,1,5
,Male,1,0,
,Male,2,0,
23,Male,1,1,
25,Male,1,1,
23,Male,1,1,
,Male,1,0,
,Male,1,0,
32,Male,2,0,
,Male,1,0,
16,Male,1,0,
,Male,1,0,
23,Male,1,1,5
17,Male,1,0,
28,Female,1,0,
19,Male,1,0,
,Male,1,0,
,Male,1,0,
39,Female,1,0,
40,Male,1,0,
20,Male,1,1,
26,Male,1,2,4
19,Male,1,0,
27,Male,1,1,
19,Female,1,1,
19,Male,1,1,3
,Male,1,0,
,Male,1,0,
25,Male,2,0,
18,Male,2,1,5
,Male,1,0,
26,Male,1,1,5
24,Male,1,1,
,Female,2,1,
23,Male,1,2,5
32,Male,1,0,
19,Female,1,1,
23,Male,1,0,
,Male,2,1,
27,Male,1,0,
,Male,2,0,
29,Male,1,1,
20,Male,3,0,
21,Male,1,0,
29,Female,1,1,
20,Male,1,1,
25,Male,1,2,5
,Male,1,0,
24,Male,2,1,4
,Male,3,0,
28,Female,1,1,
52,Male,1,1,
25,Male,1,0,
,Male,1,0,
21,Male,1,1,
18,Male,1,0,
31,Male,1,1,5
26,Male,1,1,
21,Male,1,1,
996,Male,1,0,
22,Female,1,1,
35,Male,1,0,
31,Male,3,1,
21,Male,2,0,
22,Male,1,1,5
,Male,1,0,
,Male,1,0,
19,Male,1,1,
17,Male,1,1,
36,Male,1,1,
19,Female,2,1,
28,Female,1,2,
19,Male,1,0,
52,Male,1,2,
18,Male,1,1,5
23,Male,1,0,
15,Others,1,0,
21,Male,1,1,
,Male,2,1,
32,Male,1,0,
33,Female,1,0,
17,Male,1,1,
24,Female,1,1,5
,Others,2,0,
,Male,1,0,
,Male,2,0,
22,Male,1,0,
,Male,1,0,
20,Female,1,1,
40,Male,1,1,
21,Male,1,1,
,Male,1,0,
,Male,2,1,
,Male,1,0,
24,Male,4,1,
31,Male,1,0,
35,Male,1,1,4
21,Female,1,0,
,Male,1,0,
35,Male,1,0,
29,Male,1,1,
29,Male,1,0,
20,Male,1,1,
37,Male,2,0,
35,Male,1,0,
31,Male,1,1,5
19,Male,2,1,5
24,Female,1,1,
30,Male,1,0,
,Male,1,0,
,Others,1,0,
29,Female,1,1,
23,Male,1,0,
20,Male,1,0,
23,Male,1,0,
25,Male,1,1,
,Male,1,0,
21,Female,1,0,
21,Male,1,0,
23,Male,1,0,
27,Female,1,1,
18,Others,2,0,
25,Male,1,1,
28,Male,1,0,
,Female,2,0,
21,Male,1,0,
32,Male,1,0,
25,Male,1,1,5
,Male,1,0,
21,Female,1,0,
38,Male,1,0,
39,Male,1,0,
,Female,1,0,
31,Male,1,0,
20,Male,1,0,
46,Female,2,1,
,Male,2,0,
19,Female,2,1,
30,Female,2,1,5
,Male,1,0,
29,Male,1,1,5
,Male,2,0,
24,Male,1,0,
,Male,2,0,
25,Male,1,1,
,Female,2,0,
16,Male,2,0,
28,Female,2,1,5
,Male,1,0,
20,Female,1,1,
25,Male,1,1,
25,Male,1,1,2
15,Female,1,0,
34,Male,1,1,
27,Female,1,0,
33,Male,2,0,
,Female,1,0,
22,Male,1,0,
22,Male,1,0,
22,Male,2,3,
,Male,3,0,
,Female,1,0,
18,Male,1,0,
,Male,2,0,
25,Male,1,1,
,Male,1,0,
20,Male,2,0,
,Female,1,0,
20,Male,2,0,
22,Male,1,1,5
23,Male,1,1,4
21,Male,1,1,
,Male,2,1,5
,Male,1,0,
25,Male,1,0,
,Male,1,0,
18,Male,1,0,
,Male,2,0,
,Male,1,0,
22,Female,1,0,
17,Male,1,0,
18,Female,1,1,5
43,Female,1,1,4
33,Male,1,1,
,Male,2,1,5
21,Male,1,1,
19,Male,1,0,
24,Female,1,0,
20,Male,1,0,
,Female,2,0,
19,Female,1,0,
23,Male,1,3,
,Male,1,0,
,Male,1,0,
21,Male,1,1,
24,Male,1,1,
16,Male,1,0,
,Others,1,0,
13,Male,1,1,1
29,Female,1,1,5
23,Male,1,1,
24,Male,1,1,
62,Female,1,1,
,Male,1,0,
20,Female,1,1,
24,Female,1,0,
,Female,1,0,
18,Others,1,0,
,Female,1,0,
28,Male,1,0,
24,Female,2,1,
14,Female,1,0,
30,Male,1,0,
,Male,1,0,
24,Female,1,1,
18,Male,1,1,
24,Male,1,1,
,Male,1,0,
,Male,1,0,
,Male,1,0,
17,Male,1,0,
,Male,2,0,
23,Female,1,1,
,Male,2,0,
26,Female,1,1,5
,Male,2,1,3
,Male,2,0,
,Male,1,0,
28,Female,4,7,
27,Male,1,0,
25,Male,1,1,
12,Male,1,0,
17,Male,1,0,
23,Male,1,0,
14,Male,1,0,
,Female,1,0,
,Male,2,0,
23,Male,1,1,
31,Male,2,1,
,Male,1,0,
23,Male,1,1,
23,Male,1,1,
20,Male,1,1,
22,Female,1,0,
22,Female,1,1,
,Male,2,0,
,Male,2,0,
23,Male,1,0,
,Female,2,1,
,Male,1,0,
32,Female,1,1,
,Female,3,0,
17,Male,1,0,
,Male,1,0,
20,Male,1,0,
,Male,2,0,
26,Male,1,1,
20,Male,1,0,
22,Male,1,1,4
